date,msg_total,msg_text,msg_voice,msg_photo,msg_sticker,msg_location,msg_video,msg_wi,msg_mobi,msg_vina,msg_vtel,msg_gt,msg_fg,msg_ot,hour
10/6/2015,26634915,1,185494,703348,852078,1579,7045,13951268,2104069,1568394,7645110,23918,763809,578347,18:00
10/7/2015,27573962,1,187909,714825,893579,1553,7121,14342062,2163530,1724072,7953982,25390,761791,603135,18:00
10/8/2015,27115366,1,184765,716415,866220,1717,7752,14193746,2129642,1656234,7762387,26200,761283,585874,18:00
10/9/2015,31592776,1,204803,783646,1009979,1807,8681,16506755,2637197,1866161,9042903,30250,820312,689198,18:00
10/10/2015,26844949,1,183319,754889,829156,1800,6938,13512070,2047843,1604278,8303510,23248,793877,560123,18:00
10/11/2015,27544297,1,188261,868935,845890,1567,7471,14056839,2131394,1584022,8315703,27119,827374,601846,18:00
10/12/2015,29755884,1,202662,809842,971541,1694,7827,15336767,2387056,1828827,8700769,31314,788591,682560,18:00
10/13/2015,27233332,1,185947,744154,859778,1489,8529,14160621,2137542,1642736,7931991,25526,758500,576416,18:00
10/14/2015,28204653,1,188984,763950,903301,1648,7758,14719389,2217452,1697693,8165372,30170,766439,608138,18:00
10/15/2015,27862685,1,185418,755445,898491,1657,7704,14662140,2182285,1661464,7982273,26967,765298,582258,18:00
10/16/2015,29480104,1,196204,778766,949707,1707,9487,15544978,2436203,1750364,8294497,30197,771398,652467,18:00
10/17/2015,26105981,1,188422,774487,813094,1833,9192,13317990,2076374,1695072,7642319,27190,763203,583833,18:00
10/18/2015,29014614,1,200975,949912,889742,1721,9439,14893290,2326976,1776182,8491192,27345,827791,671838,18:00
10/19/2015,28463102,1,189934,856661,902095,1555,9156,14907385,2225444,1685156,8221025,26760,784478,612854,18:00
10/20/2015,29419792,1,195464,1051312,921300,1650,13165,15448405,2245162,1767958,8502071,28534,801189,626473,18:00
10/21/2015,28730479,1,191324,792305,913554,1620,9386,15007992,2247559,1748952,8315547,27476,767603,615350,18:00
10/22/2015,28433723,1,195158,791476,917290,1641,9517,14967151,2200243,1706978,8166103,20726,760727,611795,18:00
10/23/2015,30328382,1,195179,811909,965315,1758,9317,16357787,2443131,1769752,8318777,31955,781908,625072,18:00
10/24/2015,26298897,1,189412,807341,825236,1787,8801,13623654,2037061,1630957,7658841,25339,758760,564285,18:00
10/25/2015,28024197,1,197839,921903,848403,1680,7854,14630326,2119756,1685661,8142404,26619,819096,600335,18:00
10/26/2015,28988342,1,193724,812707,922874,1545,8501,15314140,2209276,1732374,8323893,27931,768968,611760,18:00
10/27/2015,28292977,1,196710,779616,891543,1508,8162,15074099,2138068,1694442,8015709,27240,761583,581836,18:00
10/28/2015,27908165,1,175032,765791,877489,1574,8225,14858857,2121841,1687667,7901364,26703,733260,578473,18:00
10/29/2015,27719810,1,191636,773803,874365,1701,8299,14837991,2110182,1685757,7750854,28271,742589,564166,18:00
10/30/2015,26986075,1,191409,758056,828260,1644,10067,14308451,2059156,1653333,7637905,26611,745329,555290,18:00
10/31/2015,26445056,1,183645,816572,796525,1738,22837,13689879,2032604,1656314,7725645,25156,759769,555689,18:00
11/1/2015,29625010,1,193045,1003698,872041,1656,13170,15277933,2261236,1722390,8845674,26792,835636,655349,18:00
11/2/2015,32961806,1,205959,905118,1050244,1825,10682,17767948,2588054,1881657,9192683,30282,812847,688335,18:00
11/3/2015,29562838,1,192569,814184,899830,1661,10355,15717477,2222252,1768354,8427781,26634,788815,611525,18:00
11/4/2015,31599636,29507466,204000,840695,983951,1696,11589,16831570,2404688,1922743,8944542,27725,822547,645821,18:00
11/5/2015,32158956,1,207368,850756,999096,1699,11443,17210273,2525277,1876759,9023694,30419,824284,668250,18:00
2015-11-06,29240702,27271335,202257,807928,900761,1795,10717,15527603,2189211,1747304,8342940,24925,799845,608874,18:00
2015-11-07,28274545,26306380,202592,854151,852053,1873,9431,14977948,2059919,1660860,8165704,23746,806297,580071,18:00
2015-11-08,30563905,28406691,213979,982363,898163,1723,10430,15628104,2373989,1917882,9041770,27363,887659,687138,18:00
2015-11-09,30048042,28011572,203423,863007,909378,1645,9901,15898789,2255168,1821267,8605669,27816,813139,626194,18:00
2015-11-10,29208271,27227673,198205,827288,890403,1692,9469,15465657,2133391,1800351,8389651,24678,799171,595372,18:00
2015-11-11,29050930,27094414,199424,821474,879460,1700,9590,15399907,2166113,1733550,8339444,26710,789904,595302,18:00
2015-11-12,29657395,27633306,205130,847254,910171,1784,10213,15645264,2195976,1804142,8590019,24498,793571,603925,18:00
2015-11-13,28596179,26658599,197757,821261,858531,1823,9625,14876206,2172399,1752840,8394938,23602,784289,591905,18:00
2015-11-14,27738766,25789696,195588,873782,823744,1927,9378,14286855,2128253,1692159,8239958,23566,791285,576690,18:00
2015-11-15,28463684,26366785,197921,1011807,826715,1822,8480,14778308,2140931,1679960,8394722,22645,851533,595585,18:00
2015-11-16,29001778,27012167,192616,867280,871466,1744,9385,15404566,2196799,1732715,8269779,25842,795936,576141,18:00
2015-11-17,28497962,26560561,192067,828587,860063,1699,9007,15214576,2165072,1655133,8091868,24002,785818,561493,18:00
2015-11-18,28867941,26897746,192379,833786,884984,1744,8769,15371020,2184603,1734938,8218662,25568,756746,576404,18:00
2015-11-19,28692017,26659076,198767,883209,889491,1712,9232,15283738,2198790,1704135,8127194,25324,777255,575581,18:00
2015-11-20,28051414,25935888,194465,1023001,842540,1729,8448,14784659,2127436,1693047,8090007,24906,759350,572009,18:00
2015-11-21,27980574,25956570,195551,913242,858642,1903,8583,14516749,2193221,1698045,8180365,24585,771788,595821,18:00
2015-11-22,33027342,30651737,211141,1095809,1007261,1903,9020,17305446,2569635,1959340,9598001,29869,860464,704587,18:00
2015-11-23,31012379,28838590,200242,944782,964725,1758,9201,16469468,2324748,1874348,8909115,26092,806891,601717,18:00
2015-11-24,31551960,29369421,202314,896046,1021079,1772,9489,16850123,2402128,1895973,8959474,27383,797823,619056,18:00
2015-11-25,32180584,29986753,199352,893236,1043066,1691,8940,17182868,2315898,1897612,9343571,25681,813000,601954,18:00
2015-11-26,29856963,27751906,193934,881188,974573,1693,8922,15964350,2259305,1784880,8469488,25478,763974,589488,18:00
2015-11-27,29927341,27809928,196231,887268,976748,1701,8906,15897835,2298220,1792892,8551486,25128,770239,591541,18:00
2015-11-28,28873644,26782189,187580,916050,931652,1953,8755,15131902,2177894,1754060,8432089,25117,772879,579703,18:00
2015-11-29,31967621,29556142,204888,1095513,1049915,1836,9076,17063508,2429307,1896749,9063978,27020,825887,661172,18:00
2015-11-30,30382511,28174722,195856,940012,1010766,1736,8326,16338601,2286366,1788232,8573046,26212,779878,590176,18:00
2015-12-01,29691685,27529858,192490,904733,1010087,1649,8265,16118019,2220064,1755626,8232341,25876,754578,585181,18:00
2015-12-02,29077986,26978966,190577,867286,984666,1627,9097,15767856,2175339,1739788,8038434,24960,760740,570869,18:00
2015-12-03,29408709,27279523,191839,883644,993803,1683,8942,15864863,2149604,1775967,8253003,23996,782672,558604,18:00
2015-12-04,29756855,27621553,200648,868330,1008260,1780,9310,15770092,2146038,1810128,8635967,23733,801681,569216,18:00
2015-12-05,28033476,25947208,205591,889487,936992,1907,9892,14718070,2166961,1719496,8030877,23642,804599,569831,18:00
2015-12-06,30012860,27708635,203871,1057699,985932,1865,9249,15899058,2306980,1798835,8545263,22177,827480,613067,18:00
2015-12-07,30008288,27783646,197518,921835,1046345,1745,9020,16248162,2298299,1797600,8288027,26979,766524,582697,18:00
2015-12-08,30057824,27863898,200171,895846,1038029,1720,8871,16269667,2235839,1755152,8413975,24116,784181,574894,18:00
2015-12-09,29198503,27056742,199814,881299,1003168,1779,8616,15801240,2222978,1732031,8055251,25676,798774,562553,18:00
2015-12-10,28941754,26799605,204118,885016,997388,1824,8415,15617476,2207968,1721401,8060105,23203,758434,553167,18:00
2015-12-11,29113328,26965943,210027,881336,998227,1740,9880,15678410,2204187,1704081,8172278,24365,780610,549397,18:00
2015-12-12,27511589,25417168,203608,920188,916750,1918,8603,14579909,2127984,1659841,7798486,22075,773905,549389,18:00
2015-12-13,28927958,26657570,212351,1046420,957496,1864,8805,15510870,2213978,1648615,8104311,22126,841584,586474,18:00
2015-12-14,30277858,28013600,209212,952538,1047105,1744,8816,16482409,2259111,1789195,8350436,23812,800023,572872,18:00
2015-12-15,30095088,27881621,195084,904479,1055799,1734,9803,16323632,2217666,1766495,8418609,24774,776475,567437,18:00
2015-12-16,31070163,28783353,193389,927928,1099014,1814,11149,16838369,2307066,1840436,8659585,25174,803500,596033,18:00
2015-12-17,28336305,26231475,188874,868831,981293,1798,13301,15283199,2171045,1658063,7899173,22231,748778,553816,18:00
2015-12-18,28623526,26443470,194122,893883,988327,1836,56474,15307538,2231781,1684653,8061002,24140,753133,561279,18:00
2015-12-20,32143588,29543428,200487,1138007,1077202,1832,133369,17155896,2492479,1870047,9100665,26262,838940,659299,18:00
2015-12-21,30832938,28463227,185452,963302,1059053,1765,107933,16749419,2375473,1800291,8517656,25644,763557,600898,18:00
2015-12-22,30768671,28384940,198095,950456,1056585,1850,123522,16593829,2337172,1817432,8584147,26004,791240,618847,18:00
2015-12-23,29382710,26814264,174182,897228,1215240,1723,232620,16128311,2223084,1723628,7982827,23752,746149,554959,18:00
2015-12-24,32712522,28828271,180495,1126809,1566794,1884,949635,18059577,2435246,1848835,8927625,25676,832998,582565,18:00
2015-12-25,29607866,27303436,175972,967918,1054268,1721,52348,15960554,2189558,1717334,8393962,23118,763371,559969,18:00
2015-12-26,27599716,25477541,173513,923712,968127,1860,13260,14805312,2089466,1604267,7800015,22788,744504,533364,18:00
2015-12-27,28975428,26743810,186779,1021749,965948,1707,10865,15578034,2195978,1684333,8118698,22140,804082,572163,18:00
2015-12-28,29784491,27570169,177193,929329,1032516,19477,10004,16326407,2219890,1698260,8210095,22518,750695,556626,18:00
2015-12-29,30121717,27943898,181784,896669,1033184,3052,9543,16425647,2227526,1718247,8409873,25038,759851,555535,18:00
2015-12-30,28711507,26619587,174990,881793,979817,2264,9009,15710602,2178763,1654137,7868827,23071,732576,543531,18:00
2015-12-31,27807763,25697988,170889,912705,949750,2133,18583,15016488,2223372,1650717,7624314,22283,726140,544449,18:00
2016-01-01,27179947,24794460,169564,1158193,919874,2003,94093,14291282,2153479,1656551,7739457,22891,767620,548667,18:00
2016-01-02,28551275,26247679,169622,1089486,979667,1954,16828,14806250,2313200,1761786,8274525,22601,790414,582499,18:00
2016-01-03,31184988,28807037,183972,1105255,1027555,2000,12309,16882557,2432726,1793203,8578666,24807,857703,615326,18:00
2016-01-04,29603153,27448704,173351,939483,983043,1795,10892,16432397,2213752,1681447,7955449,22795,757947,539366,18:00
2016-01-05,28952533,26829495,171909,902147,988550,1859,9882,16039367,2201662,1656367,7742303,21897,761286,529651,18:00
2016-01-06,28901540,26783621,175030,892260,991832,1792,10285,16057827,2202000,1651593,7697382,23035,743130,526573,18:00
2016-01-07,28801034,26678749,176012,895445,984717,1835,10986,16000181,2183874,1637552,7708986,21225,737478,511738,18:00
2016-01-08,28268805,26183711,176075,884772,966144,1907,9637,15561718,2160349,1623136,7639961,22015,744409,517217,18:00
2016-01-09,28001742,25893825,173813,917738,952912,1974,10729,15142669,2098933,1617633,7861241,22220,757020,502026,18:00
2016-01-10,28347008,26170195,182809,1009171,927123,1877,8609,15538173,2147017,1605470,7706381,21478,799749,528740,18:00
2016-01-11,29045276,26924381,176011,920760,964943,1777,9322,16121388,2185898,1639065,7798193,20408,770771,509553,18:00
2016-01-12,28874270,26772319,175300,895022,972588,1787,9327,15999027,2149807,1627458,7830245,20104,743640,503989,18:00
2016-01-13,29051796,26945961,175294,895619,970589,1817,10066,16107970,2150042,1638448,7888815,20691,744717,501113,18:00
2016-01-14,29509572,27350797,178332,905533,1013273,1797,11424,16416179,2180164,1644033,7978991,22311,766479,501415,18:00
2016-01-15,27380438,25341284,176570,871800,938350,1554,8968,15016794,2113452,1555007,7445791,21940,737073,490381,18:00
2016-01-16,26909051,24876787,168508,906713,900410,1848,9002,14608542,2055827,1539216,7469546,20785,733060,482075,18:00
2016-01-17,26707885,24599077,158964,1024217,875268,1708,8945,14608102,2075219,1488532,7267308,21026,755835,491863,18:00
2016-01-18,28121298,26000455,169133,938755,956598,1755,8449,15631177,2168181,1559992,7524529,23424,716418,497577,18:00
2016-01-19,28286762,26190483,169266,914704,957725,1548,9652,15688880,2139860,1588751,7637845,22365,714064,494997,18:00
2016-01-20,27182897,25140142,161743,883376,945664,1655,9138,15124338,2094906,1518085,7255916,21423,701287,466942,18:00
2016-01-21,28184611,26078920,173214,929329,943237,1634,9362,15537788,2142790,1588178,7695078,21967,721299,477511,18:00
2016-01-22,27666094,25662702,168627,870100,913359,1659,8905,15255554,2122044,1568778,7511831,20741,714070,473076,18:00
2016-01-23,27201352,25180801,174258,873839,922413,1742,7775,14804436,2095275,1520795,7562421,23536,719578,475311,18:00
2016-01-24,29330118,27130799,187120,999175,957685,1655,8440,16051136,2217192,1612136,8139168,23224,763155,524107,18:00
2016-01-25,27807836,25750103,174276,891736,941341,1482,7724,15433634,2140389,1538116,7513853,21667,684796,475381,18:00
2016-01-26,31038725,28835123,192150,903957,1046660,1638,9144,16946405,2277316,1742229,8787714,21343,752111,511607,18:00
2016-01-27,29100307,27018311,182044,848231,990627,1755,7966,15971210,2165620,1627323,8128945,19634,699817,487758,18:00
2016-01-28,25778862,23858550,171960,823978,875594,1630,7407,14244771,2050759,1455150,6914365,19540,637019,457258,18:00
2016-01-29,25516742,23626392,168219,819005,854690,1738,7463,13856305,2054313,1472074,7024622,19241,642799,447388,18:00
2016-01-30,24351318,22558315,161045,807049,780091,1692,8763,13013086,1945534,1449384,6867586,17309,619470,438949,18:00
2016-01-31,24974707,22955588,157051,850470,965206,1669,7070,13318546,1995885,1429247,7106730,18898,643295,462106,18:00
2016-02-01,26076915,24081958,164996,796330,982180,1479,7730,13804711,2121792,1521923,7494173,20598,619387,494331,18:00
2016-02-02,24652417,22795710,161232,765944,890121,1572,6886,12863205,2066162,1446290,7190736,20424,597458,468142,18:00
2016-02-03,24474933,22658011,162774,738712,869398,1523,6851,12468532,2097094,1489581,7326353,19159,585804,488410,18:00
2016-02-04,23606162,21878541,157384,699225,826355,1479,6471,11667750,2049141,1428028,7378830,18210,597946,466257,18:00
2016-02-05,22268947,20659850,141927,673323,758628,1479,6356,10557596,2044692,1383865,7216076,16454,583989,466275,18:00
2016-02-06,21006091,19432769,133795,662102,741351,1374,10755,9644433,2031481,1335701,6979556,17203,547851,449866,18:00
2016-02-07,21885543,19820966,128133,708871,1086237,1004,113170,9945849,2152526,1353651,7395864,17556,570598,449499,18:00
2016-02-08,26548806,23673466,122931,1275382,1386143,1238,59900,11934370,2616017,1661114,9121646,24476,654220,536963,18:00
2016-02-09,23407152,21096245,120221,1178458,962516,1577,21697,10341583,2397608,1528240,8012559,20496,601742,504924,18:00
2016-02-10,24572468,22307594,124518,1184772,910203,1585,15205,10714303,2474416,1598997,8585138,21883,639914,537817,18:00
2016-02-11,25480661,23181080,128722,1259159,869860,1766,9034,11328836,2496506,1636529,8777655,22680,664837,553618,18:00
2016-02-12,27858236,25424525,142663,1298647,942271,1894,8002,12554659,2682250,1805495,9485857,23760,683619,622596,18:00
2016-02-13,28478801,26171506,151128,1212818,892051,2158,7852,13306928,2609535,1785875,9462069,22237,669703,622454,18:00
2016-02-14,31245819,28388371,165189,1349408,1286019,2074,8068,15305971,2676915,1882776,9954031,24387,758054,643685,18:00
2016-02-15,33256367,30832476,177981,1077677,1112092,1844,7343,16642226,2714419,1939457,10558193,22225,734718,645129,18:00
2016-02-16,32278758,29969601,176026,1007645,1070041,2018,8078,16523318,2630531,1850489,9933695,22171,700332,618222,18:00
2016-02-17,30918690,28707563,181663,988094,984522,2009,8428,16080557,2501156,1768713,9275052,23395,684327,585490,18:00
2016-02-18,31589853,29351232,185270,993568,998588,2086,7992,16559358,2528240,1829656,9354108,22967,698140,597384,18:00
2016-02-19,31619046,29386464,190152,984075,997332,2113,8775,16603312,2496782,1829721,9345662,21564,733089,588916,18:00
2016-02-20,29895627,27698243,178562,1030304,930056,2221,7745,15647439,2402693,1755615,8804203,21521,704568,559588,18:00
2016-02-21,30072218,27730397,181644,1184734,920152,2110,8284,15960247,2386295,1736511,8665006,23188,742843,558128,18:00
2016-02-22,31778465,29491132,190930,1042650,992364,2012,9830,16996171,2495453,1823813,9109093,22659,756344,574932,18:00
2016-02-23,31868345,29647126,192631,973538,993828,2178,8016,16974332,2437402,1847662,9268723,22757,762606,554863,18:00
2016-02-24,32451322,30205889,192563,962501,1024594,2003,8237,17448962,2517308,1830059,9295468,22541,762117,574867,18:00
2016-02-25,32601020,30321679,195849,985125,1035555,2146,9188,17614696,2563067,1828750,9213967,21365,773477,585698,18:00
2016-02-26,30945498,28727678,191038,964022,997761,2158,8863,16736123,2455140,1773528,8656855,21646,753594,548612,18:00
2016-02-27,29171459,26971226,186108,1052324,904228,2263,8938,15690430,2389988,1712355,8084884,21792,714430,557580,18:00
2016-02-28,30251817,27821614,191149,1232212,943765,2111,10943,16613216,2405797,1746220,8145934,22124,753045,565481,18:00
2016-02-29,31296196,28968039,191098,1067885,1006680,2040,9639,17243192,2489865,1810755,8401376,21329,757581,572098,18:00
2016-03-01,29910413,27727017,183511,998945,936351,2062,9785,16531808,2394406,1738287,7956222,21279,729841,538570,18:00
2016-03-02,30718215,28452459,185213,1040679,971998,2093,12703,16958266,2454243,1791745,8188008,22568,751658,551727,18:00
2016-03-03,30397490,28159336,187565,1033358,954938,2203,11134,16862047,2390366,1751095,8062279,22849,753514,555340,18:00
2016-03-04,30389069,28132677,193135,1016710,973635,2118,14321,16691953,2399433,1786996,8162530,21412,780354,546391,18:00
2016-03-05,29839804,27550709,193754,1113904,910003,2393,17498,16198212,2322101,1787544,8172155,20310,799420,540062,18:00
2016-03-06,30476414,27971152,196870,1309782,930948,2164,16060,16700244,2366701,1760381,8235298,19869,816823,577098,18:00
2016-03-07,31585878,29088900,195527,1219240,999863,1995,19941,17556563,2441985,1833875,8381149,22509,794214,555583,18:00
2016-03-08,34237259,30533681,197726,1504145,1862676,2245,15182,19310344,2616105,1949112,8899007,23649,841204,597838,18:00
2016-03-09,30483505,28144259,187005,1030305,1049372,2003,14709,17181086,2382360,1743074,7852517,22846,764050,537572,18:00
2016-03-10,30867355,28592973,190032,1016709,997460,2113,13211,17169429,2407393,1785119,8156981,21224,786861,540348,18:00
2016-03-11,29526248,27374835,186529,970484,926319,2144,13484,16032376,2395043,1757508,8003123,22744,791471,523983,18:00
2016-03-12,28609113,26396780,192071,1055213,899876,2269,11575,15680101,2249002,1673689,7667481,21444,792197,525199,18:00
2016-03-13,30453477,28003588,213133,1252532,920776,2160,11544,16879695,2369270,1772754,7995203,22880,841409,572266,18:00
2016-03-14,30719932,28381966,199928,1083516,989363,2191,11400,17301637,2420439,1750628,7915504,22397,759650,549677,18:00
2016-03-15,30733898,28447793,199667,1028987,993027,2164,10353,17345445,2367156,1768747,7931158,21325,760754,539313,18:00
2016-03-16,30180751,27934261,189316,1013983,980203,2233,10824,16979639,2362095,1746756,7773618,20698,764402,533543,18:00
2016-03-17,29197992,27007269,187056,1003190,937200,2110,9501,16296412,2349241,1709886,7531114,21110,759464,530765,18:00
2016-03-18,28728547,26579350,185123,982378,920075,2163,8962,16001818,2305752,1685313,7434670,20802,761159,519033,18:00
2016-03-19,27920364,25770762,177653,1039217,875722,2366,8874,15458692,2222633,1658444,7288978,17859,762314,511444,18:00
2016-03-20,29838909,27417727,186737,1255784,914252,2288,9214,16489962,2349201,1758154,7828450,19694,834910,558538,18:00
2016-03-21,30728903,28428456,188012,1075234,974619,2134,9095,16962856,2511911,1847456,8023719,23880,798983,560098,18:00
2016-03-22,30301061,28056599,186369,1016922,977909,2095,9923,17007286,2413293,1815981,7743447,20019,753518,547517,18:00
2016-03-23,30744771,28477567,194769,1020334,987268,2228,9437,17350854,2445328,1787995,7821511,22740,773268,543075,18:00
2016-03-24,30789802,28556537,197140,1002346,974746,2188,9950,17264997,2383756,1795408,7997982,20276,781087,546296,18:00
2016-03-25,28250439,26119039,187439,971706,914567,2240,8929,15918595,2298208,1666746,7113536,19516,720116,513722,18:00
2016-03-26,29646307,27319006,190295,1164152,916702,2617,9066,16453284,2390378,1762027,7732715,19533,742264,546106,18:00
2016-03-27,31795284,29299090,205214,1282926,951017,2392,8681,17734189,2497914,1850810,8293898,20319,803720,594434,18:00
2016-03-28,32450767,30071818,202083,1103793,1008059,2224,8719,18437001,2513927,1873715,8259999,22358,754942,588825,18:00
2016-03-29,15512303,14368189,98810,519226,494653,1102,4298,8855271,1205484,906023,3886466,10720,366104,282235,18:00
2016-03-30,30655021,28401522,199818,1020763,969762,2230,9378,17611505,2348819,1817997,7579327,21551,730310,545512,18:00
2016-03-31,30620472,28367722,198010,1016935,972067,2087,8661,17588129,2381892,1795639,7557138,20488,729659,547527,18:00
2016-04-01,30972163,28682693,201110,1017359,1011098,2415,9675,17508739,2375780,1845226,7903111,21536,751790,565981,18:00
2016-04-02,29521454,27234064,200043,1080279,947746,2435,8653,16459574,2289443,1780737,7678490,20285,751707,541218,18:00
2016-04-03,30374506,27895402,209821,1269783,938628,2230,9065,17216454,2343474,1776594,7664115,19889,777972,576008,18:00
2016-04-04,30925574,28543503,213157,1100458,1003763,2189,9372,17709737,2411900,1790801,7591853,21360,839449,560474,18:00
2016-04-05,30630021,28349557,198570,1039362,980780,2291,9642,17573783,2379353,1772033,7562394,20502,778295,543661,18:00
2016-04-06,29902671,27629964,186777,1027620,997571,2222,8383,17178493,2347217,1758448,7337218,20236,725398,535661,18:00
2016-04-07,29255204,27030156,191208,1024059,950750,2101,8484,16937167,2306660,1710226,7039944,20241,715193,525773,18:00
2016-04-08,29478423,27267214,182381,1016205,951709,2227,9139,16906680,2304771,1719034,7268386,19544,732737,527271,18:00
2016-04-09,28441943,26203215,199475,1081966,898756,2392,8410,16088472,2264368,1664903,7123987,19358,749671,531184,18:00
2016-04-10,29019257,26616204,203090,1209204,930196,2328,8634,16612690,2317960,1668868,7056105,20158,782350,561126,18:00
2016-04-11,30263102,27918083,196437,1071754,998636,2275,8787,17557574,2413882,1743117,7273683,20236,723410,531200,18:00
2016-04-12,29430940,27190098,195672,1025316,957039,2242,8598,16960351,2351420,1700213,7145211,21028,721050,531667,18:00
2016-04-13,29112600,26916479,195911,999105,944925,2312,8801,16832627,2310545,1672248,7018905,20612,727443,530220,18:00
2016-04-14,28625295,26402920,198390,999834,961302,2159,8934,16517344,2281421,1668334,6891280,19449,724167,523300,18:00
2016-04-15,27537856,25422253,194636,942201,926065,2287,8242,15578357,2277110,1633877,6818260,18204,692493,519555,18:00
2016-04-16,27471754,24985179,196675,1348925,889422,2513,8525,15343969,2314321,1640392,6894774,19197,721967,537134,18:00
2016-04-17,29746173,27176455,207726,1344948,962988,2318,8519,16683171,2408732,1772775,7495441,19951,784308,581795,18:00
2016-04-18,31046713,28576721,202865,1147305,1056659,2233,9412,17895489,2487614,1779655,7534655,19521,753664,576115,18:00
2016-04-19,29819617,27473035,199829,1054588,1035829,2209,8596,17346108,2340750,1706363,7162826,21579,723640,518351,18:00
2016-04-20,30427192,28066149,206315,1032720,1062883,2189,8821,17633070,2367364,1758940,7347572,20628,748564,551054,18:00
2016-04-21,29840262,27535434,201259,1040779,1003311,2270,8848,17311579,2353631,1719626,7158776,20475,740348,535827,18:00
2016-04-22,29233607,26977396,201857,1003738,990232,2321,8611,16914303,2304934,1728448,7019201,20416,725931,520374,18:00
2016-04-23,27988387,25744759,197809,1056002,934894,2314,8986,16201506,2257537,1628021,6629112,18903,718367,534941,18:00
2016-04-24,29223391,26781275,212580,1193513,983834,2288,8653,16945700,2314565,1671405,6944040,22828,756988,567865,18:00
2016-04-25,29417477,27100893,205317,1040709,1012661,2037,8787,17305182,2343229,1672710,6820314,21030,698391,556621,18:00
2016-04-26,28996062,26724619,201082,997128,1013798,2229,8451,17048264,2322563,1661011,6703515,19423,693287,547999,18:00
2016-04-27,30631073,28298629,198610,1010149,1062808,2352,10462,17786891,2447437,1820083,7279886,21585,710715,564476,18:00
2016-04-28,29759933,27493994,204887,989218,1015009,2358,8932,17274081,2378670,1755996,7069826,19877,700175,561308,18:00
2016-04-29,28808725,26666108,211055,934277,944931,2592,7836,16178645,2394135,1713173,7239792,19663,694689,568628,18:00
2016-04-30,26069259,23620852,193714,1354985,852173,2698,7908,14282886,2321436,1671013,6528600,17932,689761,557631,18:00
2016-05-01,28576771,25785774,208195,1586956,940703,2527,9030,15603941,2522030,1794923,7297540,19690,738830,599817,18:00
2016-05-02,30107273,27447825,213642,1359680,1030825,2624,9182,17012111,2500708,1810353,7413281,19752,767171,583897,18:00
2016-05-03,32782702,30180299,210228,1203334,1128486,2480,8804,18851036,2600345,1909423,8012566,21153,776269,611910,18:00
2016-05-04,30577710,28145994,211766,1061089,1097397,2316,7936,17897492,2437519,1761085,7175764,21233,735520,549097,18:00
2016-05-05,31394723,28950163,211113,1065873,1107184,2368,8795,18341914,2524330,1818597,7381671,21269,726317,580625,18:00
2016-05-06,30848828,28449167,202719,1026337,1108632,2386,9363,17849326,2553139,1855012,7251485,22827,721482,595557,18:00
2016-05-07,28909256,26583495,212539,1061810,993261,2543,8835,16779245,2300069,1683547,6858524,19525,743542,524804,18:00
2016-05-08,30835462,28279064,227539,1227974,1039389,2451,11235,17901945,2424905,1774199,7351985,20155,789876,572397,18:00
2016-05-09,30822261,28367466,226285,1078113,1091648,2362,8618,18169778,2424802,1750490,7145007,19697,747631,564856,18:00
2016-05-10,30230624,27824030,219897,1045736,1079792,2417,8996,17688451,2372510,1741724,7117609,22625,749910,537795,18:00
2016-05-11,30646477,28224668,228208,1056872,1074704,2483,9362,17908817,2460153,1753048,7217567,21529,728317,557046,18:00
2016-05-12,31274385,28784337,236257,1088412,1101908,2572,9307,18150684,2451823,1825562,7503091,20947,757152,565126,18:00
2016-05-13,29848206,27467378,223104,1028787,1065540,2426,9020,17308823,2366217,1791029,7072303,20648,743559,545627,18:00
2016-05-14,29921270,27445983,235110,1116845,1066171,2723,8490,17314721,2548982,1709488,7006113,21218,756505,564243,18:00
2016-05-15,36639046,33544010,267150,1455106,1304914,2547,9902,21353026,3037610,2081387,8560534,22640,883806,700043,18:00
2016-05-16,33061136,30429016,239625,1157587,1172860,2274,9205,19553689,2742640,1865911,7495590,23220,751458,628628,18:00
2016-05-17,33664185,30994201,240832,1151806,1211875,2530,10500,19949434,2782946,1837456,7671303,23470,758820,640756,18:00
2016-05-18,33281155,30617885,248877,1140539,1203787,2495,9629,19374059,2693707,1962263,7820187,23426,750471,657042,18:00
2016-05-19,32719489,30058232,243637,1147436,1203358,2408,9404,19189044,2692961,1911759,7498280,21642,759540,646263,18:00
2016-05-20,30486475,27979190,239873,1086762,1118172,2476,10124,17841440,2486419,1770354,7025834,23994,760079,578355,18:00
2016-05-21,35485633,32578127,272320,1244753,1320059,2484,11288,21045843,3079277,1978790,7830166,24995,820539,706023,18:00
2016-05-22,35584628,32542442,274569,1378855,1319476,2541,10398,20584603,2920028,2137952,8327637,27766,855209,731433,18:00
2016-05-23,33068931,30358908,246989,1182421,1213998,2431,11262,19559195,2646555,1829817,7635526,20405,768119,609314,18:00
2016-05-24,38861159,35814697,278716,1243201,1448562,2696,10377,22491512,3217552,2285982,9217478,27283,803517,817835,18:00
2016-05-25,33168017,30434806,248222,1187641,1230066,2450,10249,19428077,2695196,1893349,7743125,22973,756414,628883,18:00
2016-05-26,36263409,33334843,262672,1247287,1347340,2616,10737,21312494,2964109,2090559,8368249,25892,785671,716435,18:00
